article_id,tier,classification,top_url,title,author1,year,source_type,query_used,exa_title
ART-1815,VC_fail,landing_page,https://www.clinicalnutritionjournal.com/article/S0261-5614(15)00237-X/fulltext,ESPEN guidelines on nutrition in dementia,Volkert,2015,Other Journal,ESPEN guidelines on nutrition in dementia Volkert 2015 PDF,ESPEN guidelines on nutrition in dementia
ART-1816,VC_fail,landing_page,https://pubmed.ncbi.nlm.nih.gov/29714994/,Issues in geriatric care,Ackermann,2018,Other Journal,Issues in geriatric care Ackermann 2018 PDF,Issues in Geriatric Care: Alzheimer Disease
ART-1817,VC_fail,landing_page,https://pubmed.ncbi.nlm.nih.gov/29242891/,Ioannidis JPA: Diagnosis and treatment of hypertension in the 2017 ACC/AHA guidelines and in the real world,Ioannidis,2017,JAMA,Ioannidis JPA: Diagnosis and treatment of hypertension in the 2017 ACC/AHA guidelines and in the real world Ioannidis 2017,Diagnosis and Treatment of Hypertension in the 2017 ACC ...
ART-1819,VC_fail,landing_page,https://pubmed.ncbi.nlm.nih.gov/28671370/,Developmental delay: When and how to screen,Vitrikas,2017,AFP,Developmental delay: When and how to screen Vitrikas 2017,Developmental Delay: When and How to Screen - PubMed
ART-1821,VC_fail,landing_page,https://www.mheducation.com/highered/mhp/product/williams-obstetrics-24-e.html,"Williams Obstetrics, ed 24",Cunningham,2014,Other Journal,"Williams Obstetrics, ed 24 Cunningham 2014 PDF",Williams Obstetrics 24/E
ART-1823,VC_fail,landing_page,https://www.mountaineers.org/about/vision-leadership/board-of-directors/committees/mountaineers-global-adventures-committee/elements-of-a-global-adventures-proposal/training-and-supporting-materials-on-safe-travel-at-high-altitude-from-dr-andy-luks/johnson-luks-high-altitude-medicine,High-altitude medicine,Johnson,2016,Other Journal,High-altitude medicine Johnson 2016 PDF,
ART-1826,VC_fail,landing_page,https://www.ovid.com/journals/wjsu/abstract/10.1007/s00268-018-4864-7~rapid-relief-thyroidectomy-is-a-quicker-cure-than,Rapid relief: Thyroidectomy is a quicker cure than radioactive iodine ablation (RAI) in patients with hyperthyroidism,Davis,2019,Other Journal,Rapid relief: Thyroidectomy is a quicker cure than radioactive iodine ablation (RAI) in patients with hyperthyroidism Davis 2019 PDF,Rapid Relief : World Journal of Surgery
ART-1827,VC_fail,landing_page,https://ncbi.nlm.nih.gov/books/NBK368467/,Screening for syphilis: Updated evidence report and systematic review for the US Preventive Services Task Force,Cantor,2016,JAMA,Screening for syphilis: Updated evidence report and systematic review for the US Preventive Services Task Force Cantor 2016,Screening for Syphilis in Nonpregnant Adolescents and Adults
ART-1829,VC_fail,landing_page,https://www.nejm.org/doi/full/10.1056/NEJMra1505202,Acute pancreatitis,Forsmark,2016,NEJM,Acute pancreatitis Forsmark 2016,Acute Pancreatitis - The New England Journal of Medicine
ART-1830,VC_fail,landing_page,https://diabetesjournals.org/spectrum/article/21/1/46/2191/Glycemic-Control-and-Hemoglobinopathy-When-A1C-May,Smaldone A: Glycemic control and hemoglobinopathy: When A1c may not be reliable,Smaldone,2008,Other Journal,Smaldone A: Glycemic control and hemoglobinopathy: When A1c may not be reliable Smaldone 2008 PDF,Glycemic Control and Hemoglobinopathy: When A1C May Not Be ...
ART-1832,VC_fail,landing_page,http://www.medletter.com/TML-article-1492a,"Comparison of oral anticoagulants. Prescribers’ Letter, April 2016.",Comparison,2016,Other Journal,"Comparison of oral anticoagulants. Prescribers’ Letter, April 2016. Comparison 2016 PDF",Which Oral Anticoagulant for Atrial Fibrillation? | The Medical Letter Inc.
ART-1835,VC_fail,landing_page,https://research.monash.edu/en/publications/comparative-effectiveness-and-safety-of-oral-phosphodiesterase-ty,Comparative effectiveness and safety of oral phosphodiesterase type 5 inhibitors for erectile dysfunction: A systematic review and network meta-analysis,Yuan,2013,Other Journal,Comparative effectiveness and safety of oral phosphodiesterase type 5 inhibitors for erectile dysfunction: A systematic review and network meta-analysis Yuan 2013 PDF,"Comparative effectiveness and safety of oral phosphodiesterase type 5 inhibitors for erectile dysfunction: A systematic review and network meta-analysis
      -  Monash University"
ART-1837,VC_fail,landing_page,https://acsearch.acr.org/list/TopicNarrativePdf?topicId=141,ACR Appropriateness Criteria low back pain,Patel,2016,Other Journal,ACR Appropriateness Criteria low back pain Patel 2016 PDF,
ART-1839,VC_fail,landing_page,https://pubmed.ncbi.nlm.nih.gov/29404597/,Cellulitis and soft tissue infections,Bystritsky,2018,Annals,Cellulitis and soft tissue infections Bystritsky 2018,Cellulitis and Soft Tissue Infections - PubMed - NIH
ART-1847,VC_fail,landing_page,https://pubmed.ncbi.nlm.nih.gov/20052962/,Messmer JJ: LASIK: A primer for family physicians,Messmer,2010,AFP,Messmer JJ: LASIK: A primer for family physicians Messmer 2010,LASIK: A Primer for Family Physicians - PubMed
ART-1851,VC_fail,landing_page,https://www.annemergmed.com/article/S0196-0644(15)00480-1/fulltext,"Distal ureteric stones and tamsulosin: A double-blind, placebo-controlled, randomized, multicenter trial",Furyk,2016,Other Journal,"Distal ureteric stones and tamsulosin: A double-blind, placebo-controlled, randomized, multicenter trial Furyk 2016 PDF","Distal Ureteric Stones and Tamsulosin: A Double-Blind, Placebo-Controlled, Randomized, Multicenter Trial"
ART-1857,VC_fail,landing_page,https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(15)00070-7/abstract,Pre-eclampsia,Mol,2016,Lancet,Pre-eclampsia Mol 2016,Pre-eclampsia
ART-1860,VC_fail,landing_page,https://professional.heart.org/en/science-news/-/media/e33b4f6000e5479e9840616346637472.ashx,Guidelines for the primary prevention of stroke: A statement for healthcare professionals from the American Heart Association/American Stroke Association,Meschia,2014,Guideline/Org,Guidelines for the primary prevention of stroke: A statement for healthcare professionals from the American Heart Association/American Stroke Association Meschia 2014 PDF,[PDF] Guidelines for the Primary Prevention of Stroke
ART-1864,VC_fail,landing_page,https://pubmed.ncbi.nlm.nih.gov/30644987/,Evaluation and management of penicillin allergy: A review,Shenoy,2019,JAMA,Evaluation and management of penicillin allergy: A review Shenoy 2019,Evaluation and Management of Penicillin Allergy: A Review - PubMed
ART-1867,VC_fail,landing_page,https://www.nejm.org/doi/full/10.1056/NEJMsa1506575,"Declines in unintended pregnancy in the United States, 2008–2011",Finer,2008,NEJM,"Declines in unintended pregnancy in the United States, 2008–2011 Finer 2008","Declines in Unintended Pregnancy in the United States, 2008–2011"
ART-1868,VC_fail,landing_page,https://www.acpjournals.org/doi/10.7326/AITC201708010,Osteoporosis,Ensrud,2017,Annals,Osteoporosis Ensrud 2017,Osteoporosis
ART-1872,VC_fail,landing_page,https://pubs.rsna.org/doi/abs/10.1148/radiol.2017161659,Guidelines for management of incidental pulmonary nodules detected on CT images: From the Fleischner Society 2017,MacMahon,2017,Other Journal,Guidelines for management of incidental pulmonary nodules detected on CT images: From the Fleischner Society 2017 MacMahon 2017 PDF,Guidelines for Management of Incidental Pulmonary Nodules ...
ART-1877,VC_fail,landing_page,https://pubmed.ncbi.nlm.nih.gov/25117134/,Serum ammonia level for the evaluation of hepatic encephalopathy,Ge,2014,JAMA,Serum ammonia level for the evaluation of hepatic encephalopathy Ge 2014,Serum ammonia level for the evaluation of hepatic encephalopathy
ART-1878,VC_fail,landing_page,https://pubmed.ncbi.nlm.nih.gov/25455399/,Thumb ulnar collateral and radial collateral ligament injuries,Schroeder,2015,Other Journal,Thumb ulnar collateral and radial collateral ligament injuries Schroeder 2015 PDF,Thumb ulnar collateral and radial collateral ligament injuries - PubMed
ART-1881,VC_fail,landing_page,https://www.acpjournals.org/doi/10.7326/M16-0461,Management of gout: A systematic review in support of an American College of Physicians clinical practice guideline,Shekelle,2017,Annals,Management of gout: A systematic review in support of an American College of Physicians clinical practice guideline Shekelle 2017,Management of Gout: A Systematic Review in Support of an American College of Physicians Clinical Practice Guideline FREE
ART-1884,VC_fail,landing_page,https://www.jaad.org/article/s0190-9622(15)02614-6/fulltext,Acne vulgaris,Zaenglein,2018,NEJM,Acne vulgaris Zaenglein 2018,Guidelines of care for the management of acne vulgaris
ART-1887,VC_fail,landing_page,https://pubmed.ncbi.nlm.nih.gov/30110494/,Beat the heat: Identification and treatment of heat-related illness,Kinkade,2018,Other Journal,Beat the heat: Identification and treatment of heat-related illness Kinkade 2018 PDF,Beat the Heat: Identification and Tx of Heat-Related Illness - PubMed
ART-1888,VC_fail,landing_page,https://www.sciencedirect.com/science/article/abs/pii/S0030589816301663,Flexor tenosynovitis,Hyatt,2017,Other Journal,Flexor tenosynovitis Hyatt 2017 PDF,Flexor Tenosynovitis
ART-1891,VC_fail,landing_page,https://pubmed.ncbi.nlm.nih.gov/8178904/,Kaunitz AM: Long-acting injectable contraception with depot medroxyprogesterone acetate,Kaunitz,1994,Other Journal,Kaunitz AM: Long-acting injectable contraception with depot medroxyprogesterone acetate Kaunitz 1994 PDF,Long-acting injectable contraception with depot ... - PubMed
ART-1892,VC_fail,landing_page,https://www.fertstert.org/article/S0015-0282(01)01689-2/fulltext,Use of the novel combined contraceptive vaginal ring (NuvaRing) for ovulation inhibition,Mulders,2001,Other Journal,Use of the novel combined contraceptive vaginal ring (NuvaRing) for ovulation inhibition Mulders 2001 PDF,Use of the novel combined contraceptive vaginal ring NuvaRing for ...
ART-1895,VC_fail,landing_page,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=19e77ccf-1138-4efa-a7f3-8367cc1e69a6&type=display,Norethindrone tablet. USFDA approved product information. US National Library of,Norethindrone,2015,Other Journal,Norethindrone tablet. USFDA approved product information. US National Library of Norethindrone 2015 PDF,"Norethindrone Tablets, USP"
ART-1896,VC_fail,landing_page,https://ncbi.nlm.nih.gov/books/NBK174643/,Screening for cognitive impairment in older adults: An evidence update for the US Preventive Services Task Force,Lin,2013,Guideline/Org,Screening for cognitive impairment in older adults: An evidence update for the US Preventive Services Task Force Lin 2013 PDF,Screening for Cognitive Impairment in Older Adults: An Evidence Update for the U.S. Preventive Services Task Force
ART-1907,VC_fail,landing_page,https://www.ovid.com/journals/peddi/fulltext/10.1111/pedi.12246~profound-hypokalemia-associated-with-severe-diabetic,Profound hypokalemia associated with severe diabetic ketoacidosis,Davis,2016,Other Journal,Profound hypokalemia associated with severe diabetic ketoacidosis Davis 2016 PDF,Profound hypokalemia associated with severe... : Pediatric Diabetes
ART-1917,VC_fail,landing_page,https://pubmed.ncbi.nlm.nih.gov/24026316/,"Methylprednisolone injections for the carpal tunnel syndrome: A randomized, placebo-controlled trial",Atroshi,2013,Annals,"Methylprednisolone injections for the carpal tunnel syndrome: A randomized, placebo-controlled trial Atroshi 2013",Methylprednisolone injections for the carpal tunnel syndrome
ART-1919,VC_fail,landing_page,https://err.ersjournals.com/panels_ajax_tab/jnl_ers_tab_pdf/node:14554/1,Inhaler technique: Does age matter?: A systematic review,Barbara,2017,Other Journal,Inhaler technique: Does age matter?: A systematic review Barbara 2017 PDF,Inhaler technique: does age matter? A systematic review
ART-1923,VC_fail,landing_page,https://pubmed.ncbi.nlm.nih.gov/19744418/,Hemorrhoids,Mounsey,2011,AFP,Hemorrhoids Mounsey 2011,Clinical inquiries. Which treatments work best for hemorrhoids?
ART-1925,VC_fail,landing_page,https://www.fda.gov/media/119532/download,FDA Drug Safety Communication: FDA warns about increased risk of ruptures or tears in the aorta blood vessel with fluoroquinolone antibiotics in certain patients,FDA Drug Safety Communication,2018,Other Journal,FDA Drug Safety Communication: FDA warns about increased risk of ruptures or tears in the aorta blood vessel with fluoroquinolone antibiotics in certain patients FDA 2018 PDF,
ART-1926,VC_fail,landing_page,https://europepmc.org/backend/ptpmcrender.fcgi?accid=PMC3680624&blobtype=pdf,Gastrointestinal complications of diabetes,Boland,2013,Other Journal,Gastrointestinal complications of diabetes Boland 2013 PDF,
ART-1931,VC_fail,landing_page,https://jamanetwork.com/journals/jama/fullarticle/2674903,Evaluation and treatment of hirsutism in premenopausal women,Mimoto,2018,JAMA,Evaluation and treatment of hirsutism in premenopausal women Mimoto 2018,Evaluation and Treatment of Hirsutism in Premenopausal Women
ART-1938,VC_fail,landing_page,https://www.acpjournals.org/doi/10.7326/AITC201508040,In The Clinic: Hyponatremia,Henry,2015,Annals,In The Clinic: Hyponatremia Henry 2015,Hyponatremia
ART-1939,VC_fail,landing_page,https://journals.lww.com/ccmjournal/abstract/2003/05001/ethical_problems_in_pediatric_critical_care_.14.aspx,Ethical problems in pediatric critical care: consent,Zawistowski,2003,Other Journal,Ethical problems in pediatric critical care: consent Zawistowski 2003 PDF,Ethical problems in pediatric critical care: Consent
ART-1943,VC_fail,landing_page,https://www.cochrane.org/th/evidence/CD010094_radioiodine-therapy-versus-antithyroid-medications-graves-disease,Radioiodine therapy versus antithyroid medications for Graves disease,Ma,2016,Cochrane,Radioiodine therapy versus antithyroid medications for Graves disease Ma 2016 PDF,Radioiodine therapy versus antithyroid medications for Graves' disease | Cochrane
ART-1945,VC_fail,landing_page,https://cochrane.org/evidence/CD008231_spray-containing-ipratropium-bromide-administered-nose-treat-common-cold-symptoms,Intranasal ipratropium bromide for the common cold,Albalawi,2011,Cochrane,Intranasal ipratropium bromide for the common cold Albalawi 2011 PDF,A spray containing ipratropium bromide administered into the nose to treat common cold symptoms | Cochrane
